P03-01B	378	396	579	450	864	336	267	345	246	300	1245	348	444	858	153	219	267	1185	0	453	258	345	633	801	984	141	804	585	963	540	456	405	633	612	114	603	207	933	1395	141	378	0	207	231	477	408	450	414	384	0	357	537	660	348	585	438	405	345	471	0	219	0	201	300	0	570	639	1728	1386	0	495	675	333	570	261	300	1635	213	858	1161	438	351	252	789	291	0	1035	1314	669	1281	132	1218	369	120	645	117	243	252	963	669	777	219	438	285	345	426	180	624	684	555	594	351	252	174	225	732	660	510	420	327	1491	843	639	369	720	435	639	819	294	0	216	780	312	1179	354	489	669	795	378	573	489	306	1038	123	153	258	831	129	528	237	255	618	930	1296	360	75	501	693	0	264	153	471	528	1056	921	1053	0	306	153	678	825	297	138	627	534	1062	228	225	423	375	150	675	336	858	219	222	648	918	1329	1746	660	1668	531	1017	0	372	495	0	405	0	372	1137	294	576	0	996	807	771	264	438	198	702	393	441	270	663	321	396	657	420	321	174	357	1056	135	423	666	117	114	654	651	1578	846	0	522	909	1197	0	351	471	900	408	693	0	267	606	642	378	570	690	483	474	333	315	186	375	462	219	396	183	393	606	399	333	672	477	213	402	312	390	1104	567	93	222	138	231	792	417	642	600	147	414	186	0	744	327	486	720	264	333	0	354	351	255	327	762	156	537	213	666	480	2076	759	438	318	0	342	354	588	1731	687	414	0	546	1047	186	0	96	327	0	1824	480	474	540	1461	342	204	252	1254	282	549	282	600	117	0	351	471	300	480	1089	1440	270	747	366	231	405	786	132	870	762	237	1638	513
P03-01C	378	462	519	528	681	336	222	333	309	792	1125	285	267	972	441	120	93	957	657	450	0	600	444	627	984	342	813	429	762	987	579	420	954	0	141	591	198	933	1398	180	351	510	225	213	465	567	528	738	405	0	771	528	660	348	537	438	240	309	897	0	987	0	252	300	0	1182	513	3540	1002	0	705	816	396	618	261	282	1650	210	939	909	477	336	351	531	465	195	1032	1005	606	1233	201	1389	117	123	246	0	291	363	888	498	693	456	105	159	345	567	0	642	495	708	771	174	270	171	537	459	798	597	372	336	1452	1134	363	678	714	546	579	636	384	483	216	714	348	1095	480	333	381	351	378	1329	960	162	1140	318	354	252	633	258	540	123	189	510	780	0	660	159	501	687	417	132	93	324	429	1059	918	984	204	297	138	804	402	351	0	582	681	588	114	228	480	354	324	693	333	786	441	0	648	1428	1134	1893	750	1668	816	1200	0	591	363	267	390	312	372	1125	189	717	132	864	381	342	0	426	102	522	561	222	483	663	201	0	636	453	225	0	402	876	246	243	465	117	114	654	456	1152	921	324	156	1314	1128	297	219	384	846	579	432	0	375	624	738	318	579	354	354	243	384	426	0	111	0	210	420	621	369	627	357	546	735	582	417	411	294	195	1227	567	108	105	741	105	861	105	642	189	270	999	573	378	753	888	393	525	132	0	0	132	576	249	321	690	165	537	216	441	480	1935	489	255	708	276	477	579	417	1656	645	342	147	582	1281	108	0	210	432	219	1818	480	168	636	1458	342	498	717	1272	684	468	285	1008	0	1068	252	477	615	483	1188	1284	171	729	351	105	1998	732	138	912	729	345	1830	756
P03-02A	291	228	0	363	381	336	102	303	309	0	237	0	306	1080	0	0	270	594	657	453	96	0	294	528	429	189	0	345	621	702	153	402	78	0	219	426	183	933	1398	81	240	153	0	0	462	0	126	297	351	0	237	351	549	351	477	495	141	0	0	0	282	0	195	297	0	288	198	1029	696	0	0	114	0	246	0	129	711	0	594	960	282	0	264	168	0	0	633	738	573	1107	0	1041	0	0	699	0	360	81	171	162	288	435	0	315	333	333	0	495	393	0	768	285	117	0	228	0	387	708	465	336	825	471	0	0	663	219	0	195	0	0	228	609	210	1086	297	318	675	0	90	855	363	117	333	123	303	0	0	165	501	0	0	453	711	261	0	84	402	414	0	129	0	348	513	837	198	303	375	0	141	561	654	246	0	390	126	774	291	0	393	0	192	489	0	906	189	0	648	1164	456	1614	183	813	219	846	0	0	489	252	387	216	345	648	414	165	0	504	135	213	0	0	192	171	471	288	210	267	477	0	558	546	240	0	0	876	429	219	951	0	114	195	558	1344	843	354	150	1290	1116	78	0	0	750	297	411	0	267	252	138	309	0	423	438	168	633	519	0	123	351	213	306	447	0	240	291	81	777	81	432	396	0	192	276	0	0	201	141	0	783	213	540	312	213	735	0	120	192	444	366	804	135	480	0	0	258	192	462	483	189	648	216	360	240	1821	321	495	345	129	0	363	588	420	330	264	0	441	738	75	0	216	495	0	288	522	201	354	1257	336	0	150	624	402	387	285	699	0	831	351	468	114	390	741	930	180	702	255	0	453	0	132	225	399	0	1176	696
P03-02H	381	144	96	603	861	336	390	411	318	783	1200	351	438	633	318	123	294	408	288	453	366	480	513	495	183	522	813	813	780	1011	579	447	876	219	261	207	207	1185	1398	78	276	882	219	423	561	354	576	0	390	0	351	561	405	348	102	438	420	0	1044	99	1434	132	204	300	96	348	396	1887	1044	78	297	675	279	0	369	282	1878	507	981	276	393	600	258	549	291	327	1038	1320	270	120	132	1401	372	315	648	267	519	483	351	453	537	0	471	279	342	432	243	477	681	717	480	183	210	363	837	555	666	435	162	342	1470	849	402	681	708	246	579	846	213	516	120	309	315	1194	423	321	399	252	375	972	918	138	1053	318	378	0	1077	153	528	498	351	423	0	2130	603	111	501	693	0	129	153	591	177	144	183	1059	270	300	378	615	810	306	135	561	612	957	420	228	423	393	126	699	336	699	261	222	648	615	1455	2043	864	1320	996	795	228	0	0	273	393	342	348	0	324	546	90	525	780	279	642	456	0	603	384	255	699	675	441	216	558	768	114	84	495	951	408	738	858	321	114	657	456	348	846	429	456	1308	1791	648	147	216	453	669	615	174	372	447	621	300	591	600	483	444	96	495	249	144	0	291	417	567	393	741	408	240	354	399	522	366	138	435	1236	234	111	171	342	375	1161	273	576	1083	393	861	573	225	702	564	195	0	123	351	0	171	576	240	564	153	327	339	144	396	123	2313	606	417	768	321	351	381	591	1209	672	168	276	711	1269	267	0	0	450	219	2175	480	195	603	627	342	576	807	1272	507	384	279	1155	114	1257	123	543	516	594	1227	1557	369	762	0	267	1959	552	87	921	765	369	1587	762
P03-03D	207	465	492	606	870	336	336	411	348	519	810	0	423	693	393	117	423	966	657	453	258	600	447	501	1059	300	810	738	615	813	579	447	933	606	195	603	156	888	1398	156	381	648	243	0	459	441	567	465	387	0	477	531	537	348	282	438	318	174	735	201	906	0	198	300	300	627	399	1842	1041	201	492	675	165	270	240	282	1980	324	711	1182	195	606	264	666	480	201	1026	1155	669	1479	207	1170	237	213	576	288	507	222	882	573	690	237	600	213	258	591	0	471	684	561	561	351	246	315	477	528	795	546	150	342	1470	750	501	678	645	534	690	645	339	516	210	630	369	1053	477	495	528	855	357	963	1053	123	996	318	420	177	627	207	540	123	255	360	645	1251	813	81	501	693	408	270	216	465	492	981	921	1089	0	150	258	804	627	252	105	570	825	861	537	228	264	243	336	708	303	777	99	222	597	1770	1170	2043	396	1488	927	1200	0	342	363	90	489	285	360	1257	135	609	126	948	393	561	519	0	231	603	555	276	474	660	288	246	558	573	375	243	372	756	246	234	681	0	123	552	648	1407	846	285	522	1290	1203	219	0	612	960	393	615	183	264	678	621	381	336	654	705	273	333	429	192	144	174	300	327	546	447	729	402	399	654	90	528	366	198	591	867	567	93	321	426	0	954	591	678	1017	588	843	330	369	207	549	396	768	291	621	0	96	576	249	507	597	210	606	216	87	723	2307	603	267	594	276	468	735	525	1023	831	420	0	576	1317	291	0	378	441	219	1890	714	195	627	1560	339	501	744	1242	456	546	282	1038	0	777	264	471	243	594	1227	984	294	762	351	0	1653	858	186	795	765	384	1506	678
P03-03E	330	228	522	606	855	336	537	333	285	264	822	312	285	951	273	114	279	834	372	453	258	477	432	501	984	312	813	624	516	837	489	423	1008	393	111	603	207	831	1398	87	180	591	219	99	459	246	378	528	387	78	561	468	660	345	429	438	255	147	1044	0	270	339	210	297	378	978	312	1899	1062	222	564	816	210	618	261	282	1647	192	555	609	393	600	357	477	507	138	1023	1155	666	1428	78	1047	405	318	792	0	339	195	885	609	555	393	588	279	342	564	114	336	684	558	915	351	225	312	810	762	633	606	357	279	1383	846	570	165	720	585	543	549	273	423	210	633	135	1038	291	495	522	654	363	501	1056	129	990	318	540	162	771	204	540	237	0	309	456	1245	438	81	582	693	225	129	0	555	525	1134	906	735	141	159	0	744	675	372	153	699	612	837	429	228	267	258	153	735	342	870	0	222	648	1437	1206	2040	735	1305	1077	1188	0	585	231	0	297	312	180	1134	417	567	162	696	384	423	207	438	306	603	555	72	477	504	393	225	558	540	225	183	399	681	261	543	1137	120	0	300	456	1407	846	78	456	1311	1200	384	171	555	960	702	171	81	360	591	621	192	576	654	492	273	333	432	114	234	342	219	603	567	393	624	402	192	651	480	522	366	291	201	1125	570	123	240	444	228	555	294	240	891	537	993	447	372	720	558	558	792	432	114	0	99	351	249	324	606	390	642	144	846	483	2319	744	480	357	348	468	465	525	1611	672	360	291	546	1017	237	0	210	435	219	2088	729	207	519	1560	342	576	336	1266	99	384	285	963	0	1251	351	483	201	630	1227	1581	444	654	366	144	921	669	135	894	753	384	1938	567
P03-03G	381	462	519	324	888	336	369	339	309	636	681	495	267	933	330	93	291	960	657	450	519	600	522	804	1059	618	813	405	723	819	501	420	1059	384	117	591	165	927	1398	141	285	546	219	384	477	222	576	528	387	0	771	414	546	348	471	438	198	309	1170	0	483	135	201	300	87	1071	588	3438	1056	0	738	675	273	357	261	330	1827	477	885	1110	468	594	354	792	474	132	1041	981	321	0	132	1317	117	123	648	0	246	117	963	684	735	447	435	195	345	573	234	642	1032	720	651	180	327	0	894	768	798	720	516	324	1452	1128	504	681	402	501	537	672	324	516	210	714	363	1050	477	489	582	735	363	1356	1116	243	1197	63	387	369	1077	150	540	123	255	309	1077	1467	633	81	645	693	396	132	276	552	435	987	930	1149	141	288	0	744	840	375	135	756	558	717	237	234	486	243	291	690	333	777	225	222	654	1269	1506	1743	582	1728	876	930	0	597	498	285	393	189	348	1194	186	183	291	993	804	1230	516	417	111	624	597	186	261	603	477	249	555	564	492	174	624	1089	261	291	1038	252	114	297	456	1149	936	285	522	1314	1203	600	159	702	954	558	693	0	375	447	345	300	579	405	792	456	330	432	189	378	468	291	462	618	393	723	405	642	936	474	552	411	336	306	1476	567	180	105	303	375	867	441	513	1056	363	933	456	429	753	315	366	789	429	411	0	105	354	255	327	534	165	609	129	627	570	2214	651	255	915	177	615	588	582	1482	690	84	129	558	1152	252	108	366	450	219	1911	477	327	522	1575	342	576	666	1275	507	546	282	1089	219	1125	351	477	615	486	1227	1449	444	579	432	123	1806	657	135	891	759	222	1740	771
P03-05C	213	495	531	531	843	336	0	162	0	300	360	153	363	681	177	0	171	831	591	453	693	0	414	540	846	105	804	450	219	0	159	384	435	609	0	270	207	657	516	135	0	378	213	423	531	174	381	486	402	0	468	243	384	348	300	171	69	81	138	0	474	0	0	300	180	333	213	1230	1116	0	492	813	111	267	243	327	1029	99	687	843	327	336	252	414	0	117	993	663	141	798	0	1173	174	0	795	0	93	159	963	402	114	0	132	0	0	171	0	684	483	351	369	0	75	141	207	228	696	453	378	273	1395	606	96	162	666	129	0	402	378	0	210	543	246	1032	357	366	381	240	267	642	75	0	297	318	135	66	774	153	0	123	168	357	618	921	174	78	498	693	0	0	0	237	423	750	666	495	276	162	153	429	831	186	0	123	573	387	183	225	291	0	354	177	198	729	0	0	648	1023	570	1911	462	552	768	1200	0	261	231	0	111	126	366	1158	0	513	0	792	729	357	267	0	111	192	228	249	264	636	390	231	597	336	366	0	108	492	246	183	453	0	0	552	351	936	978	75	525	453	1203	0	156	186	645	258	495	0	270	90	351	381	429	435	375	276	336	225	0	108	360	90	513	255	447	519	396	93	642	231	111	405	117	0	501	477	96	258	132	0	567	189	354	597	135	852	276	0	135	108	408	693	267	258	0	96	339	246	273	180	315	270	216	315	486	1578	321	435	279	0	0	366	519	999	339	0	0	348	735	255	0	363	423	186	1911	474	0	165	1134	342	0	477	1155	513	267	285	666	177	1011	252	477	339	0	1245	762	171	861	351	0	864	423	138	447	759	0	1764	456
P03-06C	420	360	435	312	402	336	363	201	93	852	1272	276	390	1152	285	129	141	1002	657	450	495	249	600	342	843	222	813	522	378	279	582	357	543	249	0	591	177	1155	1401	141	351	231	219	177	474	270	378	627	399	0	687	456	291	351	294	297	0	342	426	0	345	0	345	300	174	1080	477	2838	1260	156	195	732	114	273	369	252	1380	261	429	1176	0	267	255	786	177	315	975	1179	396	1287	0	1398	78	138	720	114	72	285	789	657	435	246	0	105	108	594	192	789	420	333	762	0	327	0	801	804	714	687	540	333	1452	228	324	480	720	585	537	342	0	345	210	936	0	1053	189	432	585	366	471	1551	1281	243	858	123	0	219	900	0	375	393	147	414	735	918	276	258	501	675	0	0	150	549	516	732	930	657	204	291	231	222	645	294	0	0	534	750	357	225	438	207	438	195	0	927	234	0	513	1776	1206	1758	537	1392	345	1443	294	357	270	0	414	0	372	1092	339	720	0	948	675	930	642	438	201	435	561	456	264	639	384	0	429	408	372	0	600	885	246	816	1008	0	114	552	456	1206	999	354	303	1236	1194	312	384	228	1005	297	546	0	264	399	621	0	570	480	663	306	393	432	0	384	282	90	747	621	456	672	402	435	606	624	213	411	393	306	228	567	0	201	264	171	957	315	246	660	549	696	279	225	423	519	375	651	114	357	0	156	546	123	474	711	234	546	216	504	477	1671	369	432	777	0	405	780	555	1383	426	345	0	519	420	198	153	366	483	219	1623	474	189	591	1473	339	576	714	1269	366	546	282	936	0	1266	351	453	201	783	1293	1647	276	1089	336	0	969	882	258	603	507	222	1839	522
P03-08D	378	360	519	579	903	336	522	210	420	525	981	420	333	1035	711	117	279	969	657	453	519	477	426	804	1023	177	810	597	804	1026	513	420	1077	609	0	591	204	1140	1371	141	372	540	231	204	558	246	483	528	384	0	714	354	546	348	546	342	573	348	702	99	861	0	204	297	96	873	393	1902	1065	0	315	675	345	618	285	156	1416	399	930	1158	306	606	264	789	474	447	1017	1158	321	1272	135	1365	225	123	246	114	468	363	801	660	540	456	432	138	345	567	234	471	684	654	873	180	384	87	234	576	801	549	540	324	1452	1182	678	687	714	642	636	699	318	516	210	714	366	1044	477	603	495	804	375	1395	834	231	1182	471	0	360	768	150	540	126	165	204	630	1035	528	258	504	693	408	132	0	474	525	1053	924	798	267	288	378	759	642	372	135	654	429	891	315	225	393	237	126	669	300	840	519	222	645	1398	1497	1761	483	1083	450	1143	0	402	246	93	363	228	369	1125	348	636	306	993	804	789	84	405	222	606	573	210	477	603	399	510	663	393	534	0	708	1074	255	159	909	303	132	402	456	1206	921	63	294	1251	1200	498	147	384	729	441	693	0	375	678	738	384	579	657	669	345	426	474	213	372	462	306	321	621	444	735	405	234	822	480	528	411	105	315	1335	567	0	171	381	108	735	315	321	291	459	933	444	0	753	468	555	789	141	453	0	96	435	249	447	477	336	537	219	153	483	2220	819	255	1332	249	465	777	537	1410	690	0	0	558	393	252	0	510	492	0	1815	723	231	708	1446	342	429	639	1176	504	537	285	741	117	1197	261	471	342	591	1296	984	411	1065	432	249	1860	654	0	921	765	396	1734	759
P03-08H	0	0	0	189	0	0	210	0	282	0	447	285	312	321	0	0	0	162	390	312	0	630	0	423	132	183	0	0	78	0	0	0	0	258	0	183	165	348	693	135	0	0	0	96	411	216	0	393	201	0	423	204	225	327	318	204	138	309	204	0	0	0	0	300	0	735	0	624	495	0	297	453	0	0	261	0	240	0	501	525	138	0	255	111	0	0	840	345	144	333	0	1053	0	0	174	0	0	0	462	375	0	0	0	0	261	390	0	132	258	114	0	0	0	0	255	0	639	0	0	258	1134	147	129	0	0	216	198	147	204	285	99	327	0	639	0	237	0	228	0	438	153	162	276	123	273	0	0	168	342	0	0	219	0	669	228	123	354	312	0	135	0	72	0	795	618	129	0	249	0	237	117	0	0	0	435	333	306	0	480	0	126	231	210	561	0	0	645	1077	336	1614	0	321	441	666	0	0	0	0	225	0	0	447	75	378	0	516	375	306	84	0	0	351	222	0	0	144	0	0	417	324	102	0	78	126	135	0	570	126	0	189	456	1158	0	0	354	615	273	0	0	0	474	243	225	0	252	123	0	192	0	354	492	0	330	426	0	0	303	0	0	423	429	579	0	0	636	297	123	0	0	378	684	414	0	105	270	0	696	207	0	198	0	168	468	0	0	0	411	276	0	84	0	99	0	261	225	0	0	270	0	189	108	1089	258	423	0	0	213	0	537	300	237	0	0	324	522	189	0	0	393	0	1173	483	0	345	1188	0	207	369	450	210	282	0	216	0	261	0	258	0	0	954	606	174	813	255	0	345	171	0	894	171	0	639	0
P03-09A	0	234	0	189	0	336	0	0	333	138	333	0	0	783	0	0	123	1074	288	318	0	324	492	0	621	0	0	81	369	0	0	0	0	240	141	168	0	933	420	162	0	279	0	306	0	0	0	294	222	0	198	0	0	0	309	312	90	0	135	0	0	0	0	237	0	0	102	897	510	0	0	111	0	171	0	0	510	0	105	267	339	0	0	165	0	0	0	192	423	867	0	276	0	123	627	0	318	156	588	192	300	0	147	0	189	0	0	204	0	0	279	0	0	0	0	108	342	0	402	0	198	0	0	0	189	0	366	222	216	0	111	288	0	642	0	489	186	366	198	825	165	0	330	219	0	0	231	0	0	366	0	0	0	189	99	81	0	0	0	114	0	162	0	639	786	0	153	222	141	147	0	252	0	180	120	282	291	228	0	0	0	510	0	267	129	0	336	264	186	315	396	483	168	480	0	0	228	0	225	0	177	459	237	0	132	222	354	0	111	0	132	603	0	213	0	117	87	0	0	225	117	174	0	288	228	471	171	102	0	0	345	249	621	0	150	1143	801	0	138	390	0	366	174	0	0	0	213	192	0	423	0	0	516	222	0	0	0	0	324	378	0	138	0	81	702	0	0	0	102	204	285	0	0	159	0	0	306	0	0	222	123	132	0	0	135	141	141	0	354	0	0	0	0	0	369	402	0	0	0	276	147	1356	330	138	129	0	0	0	408	114	831	0	0	0	276	0	0	0	432	0	657	0	0	0	900	0	0	441	627	183	0	0	129	0	612	0	0	201	144	804	528	126	687	0	0	0	423	0	744	258	0	189	741
P03-09E	291	234	0	288	309	330	249	159	396	111	0	153	420	0	351	108	99	222	321	270	132	258	138	405	957	198	804	0	297	630	0	558	186	501	132	159	0	828	690	66	81	222	219	132	321	141	234	528	399	0	381	0	186	267	300	270	303	0	147	0	1038	0	201	297	96	828	102	1911	1233	0	0	612	168	243	0	0	1266	0	420	945	189	339	111	0	183	0	1029	939	294	816	0	1014	0	123	675	0	0	0	642	588	288	237	0	165	159	114	114	213	684	405	288	0	0	363	174	0	156	345	0	276	1203	327	0	363	708	0	546	141	216	516	210	453	0	813	444	318	129	549	0	348	696	0	378	318	0	315	318	0	540	0	114	0	249	582	402	93	501	531	387	129	0	399	537	984	756	168	159	162	96	501	174	252	135	195	237	555	183	225	264	0	126	663	0	633	0	0	324	894	867	1437	591	510	591	450	0	0	498	0	381	201	192	651	0	291	0	996	342	0	0	0	108	507	432	180	135	201	267	0	489	468	297	0	0	186	0	186	480	0	141	0	474	966	918	0	303	1266	963	231	348	339	354	402	387	0	267	222	708	198	0	0	294	168	399	318	150	159	174	0	234	0	0	240	399	81	693	144	369	405	198	381	231	180	0	270	267	0	621	414	0	285	144	282	351	225	135	0	189	495	144	405	0	96	243	237	366	177	171	606	216	282	237	1467	252	135	0	0	339	0	261	522	528	0	0	558	654	144	0	366	390	156	1167	519	0	582	1296	342	459	0	642	198	393	0	534	0	699	255	255	234	252	1035	747	123	711	258	0	618	675	135	240	684	0	669	705
P03-09F	0	0	234	0	165	282	0	138	0	0	0	0	0	0	0	0	198	0	0	0	0	69	0	102	0	0	0	0	0	0	0	0	0	93	0	210	183	0	0	171	105	0	0	192	0	0	0	0	192	0	141	159	219	0	0	237	0	0	0	0	0	0	147	0	0	258	0	0	0	0	108	507	0	0	0	129	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	117	225	0	213	0	258	144	105	0	0	87	243	0	0	0	0	0	102	0	0	204	0	0	0	0	0	0	0	144	0	147	129	0	0	285	126	246	0	0	171	0	99	0	90	0	0	0	0	108	0	0	0	273	0	180	339	84	0	0	0	0	0	72	0	195	825	0	0	0	0	249	0	168	0	0	0	0	99	0	0	66	0	276	0	225	0	0	0	495	0	0	99	0	0	0	108	213	0	0	0	0	0	282	258	0	0	0	0	0	93	0	111	228	0	0	171	129	435	198	0	0	0	0	78	0	90	0	0	117	0	219	0	0	216	0	0	174	243	0	0	0	450	0	0	0	249	0	0	183	0	342	105	0	0	0	0	180	0	117	0	0	0	165	0	81	126	132	123	0	0	0	0	0	0	129	0	132	0	132	0	0	0	264	0	102	102	0	0	66	141	114	0	165	147	0	327	0	0	243	0	0	0	165	0	0	0	0	0	0	198	726	198	153	0	0	0	165	0	0	0	0	0	408	0	0	417	0	0	348	0	90	0	0	69	0	261	75	270	0	0	0	168	93	0	0	0	0	0	0	0	0	129	0	0
P03-10G	279	243	0	120	420	0	237	171	309	294	324	396	333	996	570	228	270	888	657	447	279	624	606	624	858	72	813	633	471	960	186	420	963	240	243	603	204	885	1398	186	90	159	0	306	0	138	243	918	387	0	765	531	660	351	585	435	318	339	969	0	1215	0	204	300	0	465	507	2325	1458	0	288	810	276	423	123	201	1698	135	723	273	498	603	252	744	291	198	1023	840	321	1098	0	1383	501	0	540	0	468	609	918	189	606	456	486	330	336	579	180	747	687	774	339	345	84	168	366	252	537	480	420	387	1413	1020	513	171	720	321	534	579	399	501	216	498	180	1050	0	489	555	768	336	1155	744	306	1371	318	168	189	768	276	534	147	0	156	1053	981	804	75	498	693	345	132	102	414	168	987	921	915	0	291	234	594	873	243	0	561	615	300	240	225	342	282	303	315	333	714	360	0	651	1173	1704	1731	633	1068	519	1203	234	507	393	0	390	189	360	1128	546	618	0	666	819	417	357	498	111	600	0	255	264	108	477	399	465	318	603	0	486	1110	114	645	1275	135	0	252	648	1008	930	0	177	948	1203	390	147	744	759	483	654	0	267	540	621	378	0	942	681	552	330	426	198	378	276	303	327	201	444	489	405	132	825	144	210	408	801	315	855	186	96	195	486	102	681	93	294	714	252	522	351	228	135	465	276	576	180	411	0	78	294	240	300	537	180	537	0	645	264	1794	522	255	1266	87	339	348	501	1179	498	81	102	357	0	234	0	144	432	219	2079	480	213	108	822	342	576	276	1128	534	528	282	747	0	822	252	273	306	480	1224	1503	204	597	240	105	1026	558	210	654	729	0	1926	693
